URL,Version,Status,OIDs,Name,Title,Description,Used
http://hl7.org/fhir/diagnostic-report-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.236",DiagnosticReportStatus,DiagnosticReportStatus,"The status of the diagnostic report.","ValueSet/diagnostic-report-status"
http://hl7.org/fhir/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.4.58",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","ValueSet/identifier-use"
http://hl7.org/fhir/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.4.401",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","ValueSet/observation-status"
http://hl7.org/fhir/observation-triggeredbytype,5.0.0,active,,TriggeredBytype,triggered Bytype,"Codes providing the triggeredBy type of observation.","ValueSet/R5-observation-triggeredbytype-for-R4"
http://hl7.org/fhir/quantity-comparator,4.0.1,active,"2.16.840.1.113883.4.642.4.60",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","ValueSet/quantity-comparator"
http://hl7.org/fhir/resource-types,4.0.1,active,,ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","ValueSet/resource-types"
http://loinc.org,3.1.0,active,"2.16.840.1.113883.6.1",LOINC,Logical Observation Identifiers, Names and Codes (LOINC),"LOINC provides a set of universal names and ID codes for identifying laboratory and clinical test results.1,2 LOINC facilitates the exchange and pooling of results, such as blood hemoglobin, serum potassium, or vital signs, for clinical care, outcomes management, and research. LOINC's universal identifiers (names and codes) can be used in the context of order and observation exchanges between information systems that use syntax standards such as HL73, CEN TC251, ISO TC215, ASTM4, and DICOM. Specifically, the identifier can be used as the coded value for an observation in any other standard that uses the observation/observation value paradigm, whether messages, documents, application programming interface (API), etc. For example, LOINC codes are used widely in the OBX segment Observation Identifier field (OBX-3) of an ORU HL7 (HL7 version 2.x or ASTM 1238-9410) message that may be sent between a Clinical Laboratory Information Management Systems (LIMS) and Electronic Health Record Systems (EHR).5, 6 In this way, LOINC codes provide universal identifiers that allow the exchange of clinical data between heterogeneous computing environments.","ValueSet/mii-vs-mikrobio-mrgn-klasse-loinc,ValueSet/mii-vs-mikrobio-ct-wert-loinc,ValueSet/mii-vs-mikrobio-aviditaet-tests-loinc,ValueSet/mii-vs-mikrobio-empfindlichkeit-genotyp-loinc,ValueSet/results-laboratory-observations-uv-ips,ValueSet/mii-vs-mikrobio-empfindlichkeit-phenotyp-loinc,ValueSet/mii-vs-mikrobio-titer-tests-loinc,ValueSet/mii-vs-mikrobio-spezifische-kultur-tests-loinc,ValueSet/mii-vs-mikrobio-befundtyp-loinc,ValueSet/mii-vs-mikrobio-resistenzmechanismen-determinanten-loinc,ValueSet/report-codes,ValueSet/observation-codes,ValueSet/mii-vs-mikrobio-virulenz-loinc,ValueSet/mii-vs-mikrobio-keimzahl-loinc,ValueSet/mii-vs-mikrobio-molekulare-pathogenlast-tests-loinc,ValueSet/mii-vs-mikrobio-spezifische-bestimmung-tests-loinc,ValueSet/mii-vs-mikrobio-antigen-antikoerper-quantitative-tests-loinc,ValueSet/mii-vs-mikrobio-barlett-score-loinc"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/mii-vs-mikrobio-resistenzkategorie-status-ergebnis,ValueSet/mii-vs-labor-laborergebnis-semiquantitativ,ValueSet/mii-vs-mikrobio-organismen-snomedct,ValueSet/mii-vs-mikrobio-antigen-antikoerper-methode-snomed,ValueSet/mii-vs-mikrobio-spezifische-bestimmung-methode-snomed,ValueSet/clinical-findings,ValueSet/referencerange-appliesto,ValueSet/mii-vs-mikrobio-morphologie-methode-snomed,ValueSet/mii-vs-mikrobio-allgemeine-bestimmung-ergebnis-snomed,ValueSet/mii-vs-mikrobio-susceptibility,ValueSet/mii-vs-mikrobio-spezifische-kultur-methode-snomed,ValueSet/mii-vs-mikrobio-titer-methode-snomed,ValueSet/mii-vs-mikrobio-detected-not-detected-snomed,ValueSet/mii-vs-mikrobio-data-absent-reason,ValueSet/observation-methods,ValueSet/mii-vs-mikrobio-allgemeine-kultur-methode-snomed,ValueSet/body-site,ValueSet/mii-vs-mikrobio-allgemeine-bestimmung-methode-snomed,ValueSet/mii-vs-mikrobio-resistenzmechanismen-methode-snomed,ValueSet/mii-vs-mikrobio-molekulare-pathogenlast-methode-snomed,ValueSet/mii-vs-mikrobio-kultur-ergebnis-snomed,ValueSet/mii-vs-mikrobio-morphologie-ergebnis-snomed"
http://terminology.hl7.org/CodeSystem/common-tags,1.0.1,active,"2.16.840.1.113883.4.642.1.1067",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","ValueSet/common-tags"
http://terminology.hl7.org/CodeSystem/data-absent-reason,2.0.0,active,"2.16.840.1.113883.4.642.4.1048",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","ValueSet/data-absent-reason"
